Image,Predicted_Age1,Predicted_Age2,Predicted_Age3,Predicted_Age4,Predicted_Age5,Predicted_Age6,Predicted_Age7,Predicted_Age8,Average_Age,Target_Age,Sigma,Total_Sigma,Diff,Squared_Diff,Total,Exponent,Error
7315.jpg,29,32,30,29,28,30,29,30,30,33,6,66,-3.4751844406,12.0769068963,-0.1825724107,0.8331243146,0.1668756854
7316.jpg,27,31,38,28,35,38,37,36,34,43,7,100,-9.1976943016,84.5975804655,-0.8463978313,0.428957329,0.571042671
7317.jpg,3,3,3,5,6,2,5,2,4,4,1,3,-0.4268194139,0.1821748121,-0.0644440051,0.937588613,0.062411387
7318.jpg,30,33,32,36,28,30,32,32,32,27,4,28,4.6317219734,21.4528484392,-0.7693526002,0.4633129199,0.5366870801
7319.jpg,26,24,22,29,22,27,22,22,24,35,5,41,-10.8215715885,117.1064116455,-2.8440522457,0.0581893899,0.9418106101
7320.jpg,40,29,40,39,43,46,31,40,39,36,4,36,2.5462374687,6.4833252471,-0.1791206838,0.8360050011,0.1639949989
7321.jpg,8,6,7,6,7,6,6,8,7,5,1,2,1.8196161986,3.31100311,-1.5727264775,0.2074787244,0.7925212756
7322.jpg,32,34,32,36,34,35,36,34,34,40,6,78,-5.7076368332,32.5771182197,-0.4161184515,0.659602135,0.340397865
7323.jpg,39,36,43,41,29,34,34,39,37,37,5,43,-0.3914897442,0.1532642198,-0.0035402235,0.9964660357,0.0035339643
7324.jpg,33,37,36,41,37,37,37,34,36,49,9,163,-12.5556263924,157.6437541045,-0.9653756804,0.3808400987,0.6191599013
7326.jpg,29,31,27,30,26,25,29,17,27,9,2,12,17.6520981789,311.596570116,-27.0081139134,1.86434018549278E-012,1
7327.jpg,27,27,29,25,24,21,32,26,26,21,4,40,5.2363321781,27.4191746795,-0.6851709452,0.5040040651,0.4959959349
7328.jpg,27,25,25,24,24,27,26,25,25,27,5,49,-1.6167263985,2.6138042475,-0.0532094365,0.9481814079,0.0518185921
7329.jpg,21,23,10,26,19,11,14,19,18,25,5,54,-6.9271417856,47.9852933184,-0.8965412629,0.407978312,0.592021688
7330.jpg,40,40,39,41,41,43,40,43,41,42,6,68,-0.9957432747,0.9915046691,-0.0145489467,0.9855563779,0.0144436221
7331.jpg,29,28,35,29,32,29,30,30,30,28,6,80,2.1827962398,4.7645994247,-0.0595739953,0.9421658152,0.0578341848
7332.jpg,26,13,40,32,41,32,46,21,31,2,1,1,29.3027740717,858.6525682961,-865.847980266,0,1
7333.jpg,6,8,6,6,8,10,7,3,7,7,2,6,-0.3107117415,0.0965417863,-0.0153341747,0.9847827951,0.0152172049
7334.jpg,25,24,24,23,23,21,22,24,23,20,4,34,3.1101706028,9.6731611786,-0.2860424247,0.7512307446,0.2487692554
7335.jpg,3,1,2,2,2,2,2,2,2,2,1,2,-0.0270257294,0.0007303901,-0.0004486766,0.999551424,0.000448576
7336.jpg,33,38,37,34,35,34,29,41,35,39,5,55,-3.9142668247,15.321484775,-0.2798196952,0.7559200252,0.2440799748
7337.jpg,28,34,28,31,27,29,32,27,30,26,3,20,3.6548874378,13.3582021832,-0.6686509968,0.5123993401,0.4876006599
7338.jpg,49,49,49,51,45,43,49,49,48,52,7,87,-4.017039299,16.1366047298,-0.1861068835,0.8301848572,0.1698151428
7339.jpg,33,35,38,36,33,34,35,33,34,29,5,45,5.4706053734,29.9275231511,-0.6646784425,0.5144389228,0.4855610772
7340.jpg,56,56,55,57,56,58,55,55,56,54,5,53,1.8514780998,3.4279711542,-0.0642522813,0.9377683882,0.0622316118
7341.jpg,29,33,26,31,33,28,28,26,29,28,5,45,1.24483037,1.54960265,-0.0347981106,0.9658003814,0.0341996186
7342.jpg,29,22,30,29,22,24,27,27,26,39,5,57,-12.601392746,158.7950991381,-2.7939032226,0.0611819405,0.9388180595
7343.jpg,32,32,30,33,30,28,31,30,31,28,5,43,2.7578811646,7.6059085178,-0.1765915024,0.8381220855,0.1618779145
7344.jpg,37,38,39,36,38,30,35,33,36,33,6,84,2.7586739063,7.6102817214,-0.0907542185,0.9132421414,0.0867578586
7345.jpg,2,1,1,1,2,1,1,1,1,1,0,0,0.3300040364,0.1089026641,-0.2484795784,0.7799857892,0.2200142108
7346.jpg,33,37,41,38,42,45,38,37,39,28,4,33,10.8199310303,117.0709075,-3.5650046108,0.028296855,0.971703145
7347.jpg,26,27,27,27,26,24,29,25,26,31,5,60,-4.6633889675,21.7471966624,-0.361186881,0.6968487585,0.3031512415
7348.jpg,24,22,22,22,23,20,22,22,22,23,3,14,-0.8482494354,0.7195271047,-0.049793786,0.9514256015,0.0485743985
7349.jpg,5,4,2,3,2,2,2,3,3,4,1,3,-0.9727347493,0.9462128925,-0.3493434331,0.7051509165,0.2948490835
7350.jpg,15,27,11,6,9,8,26,29,16,6,2,6,10.3527834415,107.1801249873,-17.0381448631,3.98499429604572E-008,0.9999999602
7351.jpg,24,13,30,23,25,23,23,20,22,12,0,0,10.480665803,109.8443556734,#DIV/0!,#DIV/0!,0.000001
7352.jpg,25,27,26,26,26,25,26,28,26,20,3,24,6.116768837,37.4148610049,-1.558233136,0.2105076813,0.7894923187
7353.jpg,31,28,28,26,27,31,29,29,29,27,6,84,1.6113829613,2.5965550479,-0.0309162092,0.9695568096,0.0304431904
7354.jpg,3,2,1,3,4,2,3,1,3,2,0,0,0.6634994,0.4402314539,-2.2828668924,0.1019913888,0.8980086112
7355.jpg,25,26,23,26,22,23,24,27,24,26,4,35,-1.6691060066,2.7859148614,-0.0793100341,0.9237534849,0.0762465151
7356.jpg,19,17,16,27,10,21,12,17,17,6,1,4,11.3083133697,127.8779512685,-30.6126925837,5.07080061907275E-014,1
7357.jpg,9,5,4,3,5,5,7,3,5,4,1,1,1.118724972,1.251545563,-0.952998266,0.3855832076,0.6144167924
7358.jpg,53,54,53,51,53,52,53,50,52,53,7,109,-0.7038407326,0.4953917768,-0.0045614557,0.995448932,0.004551068
7359.jpg,35,36,31,34,31,34,38,33,34,28,6,78,6.0024211407,36.0290595499,-0.4647393024,0.6282988799,0.3717011201
7360.jpg,39,38,44,54,50,48,51,50,47,74,6,80,-27.1932301521,739.4717661071,-9.1968384598,0.0001013593,0.9998986407
7361.jpg,26,17,21,24,22,28,27,40,26,18,8,119,7.596570015,57.7078759921,-0.4851754092,0.6155892073,0.3844107927
7362.jpg,27,25,28,21,29,28,27,28,27,17,3,22,9.6227252483,92.5968412051,-4.1854954824,0.0152146655,0.9847853345
7363.jpg,21,18,27,29,31,26,19,28,25,26,5,60,-0.9946038723,0.9892368629,-0.0165474801,0.9835886774,0.0164113226
7364.jpg,6,5,5,5,4,6,3,5,5,4,1,3,1.0091401339,1.0183638098,-0.3067412058,0.7358410077,0.2641589923
7365.jpg,67,66,66,66,69,69,73,68,68,71,5,44,-2.9740314484,8.8448630558,-0.1988329398,0.8196868189,0.1803131811
7366.jpg,31,32,34,38,37,37,29,35,34,5,1,4,28.9630401134,838.8576926131,-217.6025141998,3.13638114792714E-095,1
7367.jpg,28,28,29,30,28,28,28,29,29,25,3,21,3.5706017017,12.7491965124,-0.6121513523,0.5421831865,0.4578168135
7368.jpg,29,29,27,38,33,30,27,35,31,38,7,109,-7.0680177212,49.956874507,-0.4568396817,0.6332818586,0.3667181414
7369.jpg,37,40,38,41,38,37,39,39,39,44,6,83,-5.3216295242,28.3197407933,-0.3392320262,0.7123171537,0.2876828463
7370.jpg,44,40,41,40,40,42,38,38,40,33,6,79,7.3517260551,54.0478759899,-0.684726469,0.5042281328,0.4957718672
7371.jpg,57,55,53,55,55,54,57,54,55,63,7,93,-7.9813446999,63.7018632179,-0.6821420449,0.5055329574,0.4944670426
7372.jpg,19,10,11,35,14,5,5,10,14,46,8,131,-32.3078286052,1043.795789182,-7.9525200202,0.0003517746,0.9996482254
7373.jpg,25,27,26,26,25,24,26,26,26,24,4,26,1.7373120785,3.0182532581,-0.1153226288,0.8910786099,0.1089213901
7374.jpg,49,45,50,45,46,43,47,46,46,42,6,74,4.4004535675,19.3639915998,-0.2606607863,0.7705422538,0.2294577462
7375.jpg,54,56,54,54,56,56,58,55,55,63,7,89,-7.6329741478,58.2622943409,-0.6564698021,0.5186791463,0.4813208537
7376.jpg,53,56,57,53,55,55,55,56,55,57,6,72,-1.9553694725,3.823469774,-0.053423358,0.9479785932,0.0520214068
7377.jpg,26,29,24,29,22,29,27,27,27,30,5,55,-3.3092458248,10.951107929,-0.199336945,0.8192737966,0.1807262034
7378.jpg,56,58,59,61,60,54,57,61,58,59,7,98,-0.6603183746,0.4360203559,-0.0044314006,0.9955784036,0.0044215964
7379.jpg,28,25,26,31,18,36,32,26,28,37,6,73,-9.1561579704,83.8352287793,-1.1489196236,0.3169790411,0.6830209589
7380.jpg,35,36,36,35,36,35,34,35,35,34,4,32,1.165081501,1.357414904,-0.0422874336,0.9585942088,0.0414057912
7381.jpg,17,6,12,4,5,8,3,4,7,2,1,1,5.4975040853,30.2225511679,-38.0275984157,3.05368227340065E-017,1
7382.jpg,6,6,5,8,8,6,6,6,6,6,2,6,0.211746335,0.0448365104,-0.008071379,0.9919611071,0.0080388929
7383.jpg,26,26,19,21,26,23,24,26,24,28,6,65,-4.2067255974,17.6965402517,-0.2706692985,0.7628687365,0.2371312635
7384.jpg,32,25,32,29,29,30,30,27,29,26,5,49,3.0908398628,9.5532910576,-0.1937614105,0.8238544438,0.1761455562
7385.jpg,28,34,28,29,29,32,31,33,30,44,6,64,-13.5924649239,184.7551027064,-2.9047022167,0.0547650963,0.9452349037
7386.jpg,52,53,51,50,48,55,51,55,52,51,8,136,0.765352726,0.5857647952,-0.0043173628,0.9956919436,0.0043080564
7387.jpg,30,34,31,33,32,35,35,36,33,38,13,325,-4.6355772019,21.4885759944,-0.0660969004,0.9360401573,0.0639598427
7388.jpg,23,49,22,45,12,56,57,13,35,74,8,116,-39.1239546537,1530.6838277482,-13.2195263473,1.81481622776155E-006,0.9999981852
7389.jpg,28,30,29,20,28,30,33,28,28,26,8,142,2.2602090836,5.1085451014,-0.0359196132,0.9647178409,0.0352821591
7390.jpg,51,55,55,52,54,50,50,52,52,70,7,94,-17.5825190544,309.1449762986,-3.2798841021,0.0376326181,0.9623673819
7391.jpg,26,21,25,30,25,26,28,22,25,23,5,50,2.3348097801,5.4513367093,-0.1100979575,0.8957463859,0.1042536141
7392.jpg,30,29,26,28,30,29,28,29,29,30,6,74,-1.3419253826,1.8007637325,-0.0242214506,0.9760695346,0.0239304654
7393.jpg,10,9,7,10,10,8,14,9,10,6,1,3,3.6016770601,12.9720776455,-4.7206855181,0.0089090691,0.9910909309
7394.jpg,43,61,63,61,63,61,61,59,59,72,5,52,-12.9828939438,168.5555351557,-3.2555869659,0.0385581817,0.9614418183
7395.jpg,32,35,32,29,33,33,32,36,33,31,5,55,1.6920154095,2.8629161459,-0.0518663998,0.9494557059,0.0505442941
7396.jpg,5,6,6,4,8,7,12,5,7,4,1,3,2.5763694048,6.6376793099,-2.2135817387,0.1093084323,0.8906915677
7397.jpg,40,35,33,35,34,34,35,39,36,25,2,11,10.6617197991,113.6722690736,-10.7521784714,2.13987409573249E-005,0.9999786013
7398.jpg,36,41,44,34,40,38,40,38,39,35,7,97,3.8221006393,14.6084532973,-0.150159878,0.8605703792,0.1394296208
7399.jpg,28,33,33,35,31,31,24,34,31,33,6,65,-1.9515264034,3.8084553032,-0.0589523765,0.9427516652,0.0572483348
7400.jpg,25,24,26,27,28,26,26,24,26,27,3,23,-1.2509434223,1.5648594458,-0.0689424286,0.9333804146,0.0666195854
7401.jpg,20,14,21,20,20,11,13,11,16,25,5,60,-8.7250509262,76.1265136649,-1.2700717593,0.2808114702,0.7191885298
7402.jpg,26,29,30,29,28,27,32,29,29,30,5,53,-1.2152369022,1.4768007286,-0.0279663061,0.9724211309,0.0275788691
7403.jpg,8,7,6,5,6,8,7,8,7,6,0,0,0.9062947035,0.8213700896,-4.2593017094,0.0141321673,0.9858678327
7404.jpg,3,1,2,2,2,2,2,1,2,1,1,1,0.7683594674,0.5903762711,-0.9676317964,0.3799818478,0.6200181522
7405.jpg,39,41,39,37,45,40,43,41,40,38,6,75,2.4719867706,6.1107185942,-0.0820002012,0.9212717733,0.0787282267
7406.jpg,39,36,39,36,37,42,39,39,38,29,4,39,9.4858808517,89.9819355336,-2.3341040303,0.0968972607,0.9031027393
7407.jpg,71,72,72,68,68,66,67,72,69,55,8,114,14.4096746445,207.6387233601,-1.822162899,0.1616756843,0.8383243157
7408.jpg,25,41,49,36,34,39,32,37,37,33,6,67,3.5500457287,12.6028246757,-0.1891104709,0.8276950655,0.1723049345
7409.jpg,28,29,27,29,26,28,28,30,28,33,5,42,-4.7723853588,22.7756620128,-0.5443420163,0.5802234353,0.4197765647
7410.jpg,34,37,36,38,37,31,35,36,36,38,6,78,-2.460498333,6.0540520465,-0.0775595858,0.9253718837,0.0746281163
7411.jpg,24,23,24,31,25,26,13,21,23,25,3,23,-1.6740971804,2.8026013693,-0.124024154,0.883358504,0.116641496
7412.jpg,26,29,25,23,23,24,26,38,27,28,4,40,-1.1662399769,1.3601156837,-0.0338097271,0.9667554345,0.0332445655
7413.jpg,31,32,32,30,18,29,21,31,28,26,3,19,2.1017901897,4.4175220017,-0.2267010578,0.7971590511,0.2028409489
7414.jpg,56,56,57,54,55,56,55,56,56,65,7,103,-9.1537618637,83.7913562578,-0.8138355866,0.4431550427,0.5568449573
7415.jpg,10,14,8,9,7,7,8,9,9,7,2,9,1.810508728,3.2779418543,-0.3610068122,0.6969742505,0.3030257495
7416.jpg,76,77,80,77,79,76,79,77,78,86,6,63,-8.342543602,69.5980337509,-1.1109004314,0.3292623494,0.6707376506
7417.jpg,46,48,57,55,54,50,45,56,51,55,6,62,-3.6205635071,13.1084801088,-0.2119214604,0.8090282358,0.1909717642
7418.jpg,40,42,44,43,43,42,42,43,42,50,6,78,-7.54864645,56.9820632277,-0.7318257761,0.4810299349,0.5189700651
7419.jpg,24,25,28,27,30,26,27,29,27,29,4,31,-1.923280716,3.6990087124,-0.1197760167,0.8871191143,0.1128808857
7420.jpg,4,2,2,1,2,1,1,1,2,2,1,2,-0.2972298414,0.0883455786,-0.0398498295,0.9609337323,0.0390662677
7421.jpg,18,14,15,17,14,19,18,23,17,28,5,42,-10.6598801613,113.6330450529,-2.6738058439,0.0689891631,0.9310108369
7422.jpg,28,28,27,28,27,27,27,27,27,20,3,17,7.383589983,54.5174010368,-3.164922403,0.0422174176,0.9577825824
7423.jpg,32,36,36,36,37,40,38,36,36,37,5,50,-0.6261639595,0.3920813042,-0.0078147036,0.9922157518,0.0077842482
7424.jpg,52,59,42,57,59,57,57,51,54,63,6,66,-8.7374501228,76.3430346491,-1.1489072277,0.3169829704,0.6830170296
7425.jpg,13,12,10,20,15,20,22,15,16,11,2,5,4.9038461447,24.0477070106,-4.8130571494,0.0081229885,0.9918770115
7426.jpg,43,38,39,41,43,41,42,40,41,43,8,126,-1.9457888603,3.786094289,-0.0300246043,0.9704216567,0.0295783433
7427.jpg,38,38,34,34,37,40,37,42,38,36,4,35,1.5224523544,2.3178611716,-0.0670256234,0.9351712387,0.0648287613
7428.jpg,30,25,24,23,23,24,31,24,25,30,8,138,-4.6079254151,21.2329766308,-0.153994199,0.8572769941,0.1427230059
7429.jpg,4,5,6,6,5,5,5,6,5,7,2,5,-1.682363987,2.8303485846,-0.6266518486,0.5343779876,0.4656220124
7430.jpg,42,37,38,35,38,39,43,37,39,43,6,83,-4.2845005989,18.3569453822,-0.2202820573,0.8022924736,0.1977075264
7431.jpg,30,30,27,33,31,30,33,38,32,31,5,56,0.5627341271,0.3166696977,-0.0056425351,0.9943733541,0.0056266459
7432.jpg,39,41,39,42,43,43,40,39,41,47,5,44,-6.2185797691,38.670734345,-0.8799321846,0.4148110413,0.5851889587
7433.jpg,24,20,27,28,29,33,26,21,26,20,2,10,5.75649786,33.1372676117,-3.2882661169,0.0373184992,0.9626815008
7434.jpg,61,62,61,62,61,62,59,60,61,64,5,50,-3.0244598389,9.1473573169,-0.1846901682,0.8313618263,0.1686381737
7435.jpg,37,37,36,30,35,34,34,33,34,30,5,53,4.3943123817,19.3099813083,-0.3650356481,0.6941719046,0.3058280954
7436.jpg,23,23,25,25,25,26,26,25,25,27,4,26,-2.324439764,5.4030202166,-0.2041839036,0.8153124185,0.1846875815
7437.jpg,54,50,50,49,51,45,51,52,50,50,7,96,0.3414416313,0.1165823876,-0.0012204177,0.9987803267,0.0012196733
7438.jpg,28,5,7,4,3,6,7,7,9,7,2,5,1.5637449026,2.4452981205,-0.4775972892,0.6202719369,0.3797280631
7439.jpg,49,50,46,51,50,51,51,53,50,52,6,84,-1.8714036942,3.5021517865,-0.041770748,0.9590896286,0.0409103714
7440.jpg,31,43,51,50,37,37,56,52,45,49,6,75,-4.402504921,19.3820495791,-0.2590201667,0.7718074581,0.2281925419
7441.jpg,29,41,32,33,28,28,32,29,31,29,6,84,2.452379942,6.0141673797,-0.0715311816,0.9309672481,0.0690327519
7442.jpg,39,39,39,45,43,43,41,40,41,33,6,71,8.0935912132,65.5062187267,-0.9204663415,0.3983332384,0.6016667616
7443.jpg,20,26,31,22,30,28,35,25,27,29,4,25,-1.9372127056,3.7527930667,-0.1481673309,0.8622868157,0.1377131843
7444.jpg,35,40,41,36,40,35,36,35,37,39,6,81,-1.6248569489,2.6401601042,-0.0326722713,0.9678557017,0.0321442983
7445.jpg,65,76,67,71,73,63,70,70,69,85,2,8,-15.6926622391,246.259648149,-31.003740439,3.42962478454174E-014,1
7446.jpg,30,30,33,29,29,27,27,27,29,32,5,44,-3.0568356514,9.3442441996,-0.2111450473,0.8096566198,0.1903433802
7447.jpg,65,60,66,68,61,65,61,64,64,71,7,105,-7.3045873642,53.3569965611,-0.5100254394,0.6004803028,0.3995196972
7448.jpg,23,21,25,24,22,26,22,22,23,36,8,144,-12.7904603481,163.5958759175,-1.1329875918,0.3220696051,0.6779303949
7449.jpg,47,46,40,44,44,46,42,40,44,37,7,87,6.6520371437,44.2495981611,-0.5100615284,0.6004586324,0.3995413676
7450.jpg,25,23,47,22,52,31,23,24,31,32,5,54,-1.1617851257,1.3497446784,-0.0250850642,0.9752269516,0.0247730484
7451.jpg,23,24,22,23,23,23,20,28,23,28,4,35,-4.6818947792,21.9201387236,-0.6338395674,0.5305507997,0.4694492003
7452.jpg,23,41,41,40,47,57,63,53,45,45,7,108,0.4708864689,0.2217340666,-0.0020520143,0.9979500897,0.0020499103
7453.jpg,25,24,26,27,26,26,26,26,26,23,3,23,2.7070324421,7.3280246425,-0.3238757218,0.7233401322,0.2766598678
7454.jpg,36,48,37,29,40,55,29,31,38,65,7,97,-27.007699728,729.4158445979,-7.5475556044,0.0005273977,0.9994726023
7455.jpg,63,60,62,65,68,64,59,63,63,71,6,80,-7.9163155556,62.6680519755,-0.7875186477,0.4549723424,0.5450276576
7456.jpg,30,32,32,31,30,31,30,30,31,27,6,76,3.8940377235,15.1635297924,-0.1983601281,0.8200744681,0.1799255319
7457.jpg,28,29,33,29,28,32,28,29,30,23,5,47,6.542570591,42.8052299379,-0.9123088917,0.4015959113,0.5984040887
7458.jpg,32,32,34,35,34,34,34,31,33,35,6,66,-1.7420201302,3.0346341339,-0.0460866588,0.954959203,0.045040797
7459.jpg,31,32,33,33,34,35,34,33,33,28,6,73,5.086509943,25.8725834004,-0.3524540479,0.7029608716,0.2970391284
7460.jpg,44,45,44,43,41,44,47,43,44,48,8,113,-4.1462597847,17.1914702023,-0.1524500127,0.8586018121,0.1413981879
7461.jpg,30,38,37,36,39,44,36,40,37,34,4,30,3.3515069485,11.2325988256,-0.3775269516,0.6855547246,0.3144452754
7462.jpg,42,49,45,40,46,42,36,43,43,56,8,126,-13.1009263992,171.6342725179,-1.3583634876,0.2570811494,0.7429188506
7463.jpg,36,34,35,36,35,34,36,35,35,36,4,25,-1.0368337631,1.0750242524,-0.0429019415,0.958005326,0.041994674
7464.jpg,40,38,42,37,39,40,38,41,40,39,7,112,0.526632309,0.2773415888,-0.0024668227,0.9975362174,0.0024637826
7465.jpg,4,5,4,4,5,5,4,5,4,4,1,3,0.4813871682,0.2317336057,-0.0818168093,0.9214407426,0.0785592574
7466.jpg,35,36,34,37,36,35,39,36,36,36,4,37,0.1485142708,0.0220564886,-0.0005893872,0.9994107865,0.0005892135
7467.jpg,16,13,8,7,13,16,7,10,11,6,2,5,5.15187186,26.5417836622,-5.7912262898,0.0030542345,0.9969457655
7468.jpg,35,33,34,36,35,33,49,44,37,34,5,43,3.3807077408,11.4291848286,-0.2652908358,0.7669828515,0.2330171485
7469.jpg,28,32,31,33,27,34,30,38,32,20,3,17,11.5727448463,133.9284232785,-7.7348975469,0.0004372972,0.9995627028
7470.jpg,29,33,29,32,31,28,29,32,30,24,5,44,6.2596781254,39.1835702334,-0.8880756437,0.4114467616,0.5885532384
7471.jpg,13,16,11,12,15,15,11,15,14,10,2,7,3.5559911728,12.645073221,-1.9111875364,0.1479046401,0.8520953599
7472.jpg,4,3,1,2,2,2,4,1,3,1,0,0,1.5499070436,2.4022118437,-7.2266539808,0.0007269492,0.9992730508
7473.jpg,29,27,31,30,31,30,26,27,29,29,5,46,-0.0807220936,0.0065160564,-0.0001416899,0.9998583202,0.0001416798
7474.jpg,10,9,14,8,9,14,11,7,10,10,3,14,0.1941441297,0.0376919431,-0.0027743634,0.9972294816,0.0027705184
7475.jpg,7,5,6,6,4,5,6,5,5,7,2,5,-1.5161369443,2.2986712338,-0.4841425409,0.6162253583,0.3837746417
7476.jpg,22,20,21,21,22,22,22,21,21,24,3,15,-2.8225038052,7.9665277302,-0.5234294713,0.592485149,0.407514851
7477.jpg,4,2,1,2,1,2,2,2,2,1,0,0,0.9104220569,0.8288683217,-2.1990711894,0.1109061213,0.8890938787
7478.jpg,20,24,20,20,16,17,17,26,20,20,3,18,-0.0053737164,2.88768274136586E-005,-1.59430459427387E-006,0.9999984057,1.59430332336008E-006
7479.jpg,31,33,30,30,28,29,28,30,30,31,4,36,-1.1244757175,1.2644456393,-0.0349513687,0.965652376,0.034347624
7480.jpg,5,6,4,7,5,5,4,4,5,7,2,7,-1.9979888201,3.9919593252,-0.6003321462,0.5486293807,0.4513706193
7481.jpg,25,18,26,18,25,24,16,22,22,33,5,57,-11.3442904949,128.6929268326,-2.27110435,0.1031981503,0.8968018497
7482.jpg,24,21,26,24,23,24,23,26,24,26,4,40,-2.1352481842,4.5592848081,-0.1137353571,0.8924941169,0.1075058831
7483.jpg,22,21,12,23,12,27,21,26,21,6,1,4,14.5540851355,211.8213941302,-53.7746295563,4.42563015198309E-024,1
7484.jpg,31,36,31,34,34,31,41,28,33,31,5,52,2.2372603416,5.0053338362,-0.0964619643,0.9080444351,0.0919555649
7485.jpg,36,34,35,34,24,35,34,31,33,31,4,39,1.8140435219,3.2907538992,-0.0851421622,0.9183817159,0.0816182841
7486.jpg,31,23,1,2,3,2,4,2,8,2,0,0,6.4976734221,42.2197599004,#DIV/0!,#DIV/0!,0.000001
7487.jpg,29,23,26,25,28,27,23,29,26,25,5,45,1.2753138542,1.6264254268,-0.0363429669,0.9643095105,0.0356904895
7488.jpg,35,34,31,31,25,29,38,32,32,32,4,34,-0.1729040146,0.0298957983,-0.0008856015,0.9991147905,0.0008852095
7489.jpg,26,21,22,21,25,22,24,26,23,22,4,39,1.4245290756,2.0292830873,-0.0521458657,0.9491904024,0.0508095976
7490.jpg,33,35,32,34,36,39,34,33,34,36,8,125,-1.7112460137,2.9283629192,-0.0235188942,0.9767555195,0.0232444805
7491.jpg,30,30,30,35,33,32,34,32,32,21,5,44,10.9927532673,120.8406243956,-2.7777685002,0.0621771009,0.9378228991
7492.jpg,25,26,26,25,24,25,26,25,25,26,4,39,-0.7078585625,0.5010637445,-0.0127444474,0.9873364192,0.0126635808
7493.jpg,30,40,40,23,26,25,35,33,32,38,5,47,-6.4909100533,42.1319133194,-0.9029774773,0.4053609082,0.5946390918
7494.jpg,49,62,66,68,66,68,68,55,63,68,8,130,-5.4331641197,29.5192723519,-0.2269055102,0.7969960867,0.2030039133
7495.jpg,3,5,5,5,5,5,5,5,5,5,1,4,-0.2664338052,0.0709869726,-0.017959279,0.9822010278,0.0177989722
7496.jpg,40,38,33,36,40,41,42,37,38,42,8,140,-3.7913413048,14.3742688893,-0.1024301435,0.9026412029,0.0973587971
7497.jpg,29,32,31,30,32,33,30,31,31,18,4,27,13.0591328144,170.5409498646,-6.2703728651,0.0018915232,0.9981084768
7498.jpg,33,44,36,37,40,38,41,38,38,36,6,63,2.2877664566,5.23387536,-0.0827896795,0.9205447363,0.0794552637
7499.jpg,17,18,18,19,19,21,12,17,18,19,5,41,-1.3513891697,1.8262526879,-0.0440126355,0.956941866,0.043058134
7500.jpg,29,35,33,32,30,30,33,33,32,40,7,94,-7.9829423428,63.727368448,-0.6752742271,0.5090168153,0.4909831847
7501.jpg,5,1,2,4,2,3,4,4,3,1,1,1,2.2054730952,4.8641115736,-6.6893115394,0.001244139,0.998755861
7502.jpg,48,39,45,41,42,46,44,47,44,52,8,140,-7.9245529175,62.7985389419,-0.4493612004,0.6380355984,0.3619644016
7503.jpg,38,37,37,39,38,38,38,38,38,35,6,71,2.9918656349,8.9512599775,-0.1260355701,0.8815834882,0.1184165118
7504.jpg,4,4,6,3,4,5,4,3,4,1,1,1,3.2225114405,10.3845799842,-15.1239255549,2.70248061119073E-007,0.9999997298
7505.jpg,40,38,39,36,36,43,39,41,39,37,5,44,2.1134777069,4.4667880176,-0.1003772588,0.9044961245,0.0955038755
7506.jpg,14,15,11,15,11,18,16,17,15,6,1,2,8.5604430437,73.2811851046,-32.7265388984,6.12413484434174E-015,1
7507.jpg,32,40,34,40,33,33,32,28,34,36,6,66,-2.3090085983,5.3315207072,-0.0805031469,0.9226520001,0.0773479999
7508.jpg,30,40,36,34,33,34,38,33,35,42,7,105,-7.2820355892,53.0280423225,-0.5033094501,0.6045266946,0.3954733054
7509.jpg,46,51,49,51,46,50,49,51,49,49,7,105,0.1338381767,0.0179126575,-0.0001703333,0.9998296812,0.0001703188
7510.jpg,29,28,27,30,30,33,27,28,29,24,4,32,4.92406106,24.2463773222,-0.7570112185,0.4690662706,0.5309337294
7511.jpg,33,36,30,34,28,37,36,32,33,30,1,2,3.1399793625,9.8594703968,-4.2392006788,0.0144191127,0.9855808873
7512.jpg,27,25,29,22,24,22,23,26,25,23,3,16,1.7923448086,3.2124999128,-0.1972300117,0.8210017716,0.1789982284
7513.jpg,56,49,54,56,54,57,55,49,54,55,8,143,-1.2277126312,1.5072783049,-0.0105333856,0.9895218963,0.0104781037
7514.jpg,30,36,34,30,34,31,35,34,33,34,3,20,-1.0054838657,1.0109978042,-0.0506905946,0.9505727374,0.0494272626
7515.jpg,37,38,31,32,30,37,31,36,34,34,5,57,0.1081027985,0.011686215,-0.0002042415,0.9997957793,0.0002042207
7516.jpg,3,3,2,1,3,2,2,2,2,2,1,1,0.1530778408,0.0234328253,-0.0219722862,0.9782673462,0.0217326538
7517.jpg,26,26,21,25,29,26,24,24,25,33,6,66,-7.8269340992,61.260897393,-0.9213227638,0.397992243,0.602007757
7518.jpg,27,26,36,38,50,27,45,20,34,46,6,78,-12.3681986332,152.9723374301,-1.9542981891,0.1416638631,0.8583361369
7519.jpg,23,20,22,22,23,23,21,23,22,17,3,16,5.1994178295,27.0339457658,-1.6557947785,0.1909402402,0.8090597598
7520.jpg,26,33,36,30,30,34,30,30,31,29,4,32,2.1290814877,4.5329879811,-0.1395955352,0.8697099313,0.1302900687
7521.jpg,45,42,44,39,41,44,41,41,42,52,9,146,-9.8789978027,97.5945975864,-0.6680043299,0.512730799,0.487269201
